blk,lt,nbrhd,address,vacant_in_feb,vacant_in_oct,chg,stayed_vacant,no_longer_vacant,became_vacant,lat,lon,Zip5
1746,045,upper fells poi,125 S WOLFE ST,1,1,0,1,0,0,39.28978663,-76.59008753,21231
1750,053,patterson park ,110 S POTOMAC ST,1,1,0,1,0,0,39.29082515,-76.57492478,21224
1750,086,patterson park ,128 S CURLEY ST,1,1,0,1,0,0,39.29048759,-76.57554046,21224
1752,102,patterson park ,138 S EAST AVE,1,0,-1,0,1,0,39.29038411,-76.57202531,NA
1753,022,fells point,249 S BROADWAY,1,1,0,1,0,0,39.287855,-76.59317926,21231
1753,028,upper fells poi,1724 GOUGH ST,1,1,0,1,0,0,39.28785871,-76.59229701,21231
1754,051,upper fells poi,244 S WOLFE ST,1,1,0,1,0,0,39.28814861,-76.59049475,21231
1754,055,upper fells poi,236 S WOLFE ST,1,0,-1,0,1,0,39.28831745,-76.59051249,NA
1754,088,upper fells poi,208 S DURHAM ST,0,1,1,0,0,1,NA,NA,21231
1754,136,upper fells poi,207 S DURHAM ST,1,1,0,1,0,0,39.28904233,-76.5908368,21231
1756,086,upper fells poi,209 S WASHINGTON ST,1,0,-1,0,1,0,39.28887006,-76.58860949,NA
1757,009,upper fells poi,2125 E PRATT ST,1,1,0,1,0,0,39.28926768,-76.58629819,21231
1761,082,highlandtown,205 S ROBINSON ST,1,1,0,1,0,0,39.28990452,-76.57227242,21224
1761,155,highlandtown,266 S EAST AVE,0,1,1,0,0,1,NA,NA,21224
1762,034,fells point,311 S BROADWAY,1,0,-1,0,1,0,39.28728599,-76.59318184,NA
1764,048,upper fells poi,1904 BANK ST,1,1,0,1,0,0,39.28695497,-76.58993595,21231
1765,017,upper fells poi,2037 GOUGH ST,0,1,1,0,0,1,NA,NA,21231
1767,047,upper fells poi,2216 BANK ST,0,1,1,0,0,1,NA,NA,21231
1767,067,upper fells poi,303 S MADEIRA ST,1,1,0,1,0,0,39.28762513,-76.58503122,21231
1770,085,highlandtown,330 S EAST AVE,1,1,0,1,0,0,39.28778951,-76.57185716,21224
1771,020,upper fells poi,1736 EASTERN AVE,0,1,1,0,0,1,NA,NA,21231
1771,094,fells point,411 GRIFFIN CT,1,1,0,1,0,0,39.28619161,-76.59278851,21231
1772,064,upper fells poi,410 S DURHAM ST,1,1,0,1,0,0,39.28635243,-76.59090154,21231
1773,049,upper fells poi,1900 EASTERN AVE,1,1,0,1,0,0,39.28595572,-76.5899553,21231
1774,003,upper fells poi,2005 BANK ST,1,1,0,1,0,0,39.28660175,-76.58859444,21231
1774,090,upper fells poi,2025 PORTUGAL ST,1,0,-1,0,1,0,39.28613273,-76.58802234,NA
1779,014,highlandtown,427 S ELLWOOD AVE,0,1,1,0,0,1,NA,NA,21224
1779,039,highlandtown,410 S ROBINSON ST,1,0,-1,0,1,0,39.28713141,-76.57249333,NA
1780,017,fells point,1742 FLEET ST,1,1,0,1,0,0,39.28483066,-76.59180729,21231
1780,049,fells point,1707 EASTERN AVE,1,1,0,1,0,0,39.28538243,-76.59269861,21231
1780,051,fells point,1711 EASTERN AVE,1,1,0,1,0,0,39.28542161,-76.59262087,21231
1780,053,fells point,1719 EASTERN AVE,0,1,1,0,0,1,NA,NA,21231
1781,052,fells point,505 S DURHAM ST,1,1,0,1,0,0,39.28535538,-76.59055722,21231
1784,026,canton,527 S CHESTER ST,0,1,1,0,0,1,NA,NA,21231
1785,038,canton,508 S PATTERSON PARK AVE,1,0,-1,0,1,0,39.28548703,-76.58456954,NA
1785,049,canton,2231 EASTERN AVE,1,1,0,1,0,0,39.28569522,-76.58483177,21231
1811,067,fells point,1631 ALICEANNA ST,1,0,-1,0,1,0,39.28333131,-76.59389527,NA
1828,057,fells point,1733 FLEET ST,1,1,0,1,0,0,39.28438528,-76.59191891,21231
1828,065,fells point,1709 FLEET ST,1,1,0,1,0,0,39.28436678,-76.59260584,21231
1829,007,fells point,612 S WOLFE ST,1,1,0,1,0,0,39.28436274,-76.59023341,21231
1829,008,fells point,614 S WOLFE ST,1,1,0,1,0,0,39.28433055,-76.59023118,21231
1831,050,fells point,2004 FOUNTAIN ST,1,0,-1,0,1,0,39.28446229,-76.58833597,NA
1835,023,canton,2244 ESSEX ST,1,1,0,1,0,0,39.28429808,-76.58436772,21231
1835,031,canton,2225 FLEET ST,1,1,0,1,0,0,39.28474671,-76.58448299,21231
1835,036,canton,2215 FLEET ST,1,0,-1,0,1,0,39.28474198,-76.58473058,NA
1837,092,canton,603 S PORT ST,1,1,0,1,0,0,39.28473444,-76.58192906,21224
1838,009,canton,616 S LUZERNE AVE,1,1,0,1,0,0,39.28446987,-76.58018706,21224
1843C,062,canton,635 S CURLEY ST,1,1,0,1,0,0,39.28462519,-76.57478574,21224
1846,042,fells point,721 S ANN ST,0,1,1,0,0,1,NA,NA,21231
1857,004,canton,707 S GLOVER ST,1,1,0,1,0,0,39.28390202,-76.57900321,21224
1865,035,canton,825 S MILTON AVE,1,1,0,1,0,0,39.28223264,-76.5809545,21224
1866,065,canton,818 S GLOVER ST,1,1,0,1,0,0,39.28243392,-76.57928469,21224
1867,041,canton,821 S LAKEWOOD AVE,1,0,-1,0,1,0,39.28246683,-76.57815598,NA
1869,065,canton,818 S POTOMAC ST,1,1,0,1,0,0,39.28263122,-76.57436011,21224
1871,003,canton,838 S EAST AVE,0,1,1,0,0,1,NA,NA,21224
1873,014,fells point,933 FELL ST,1,1,0,1,0,0,39.28121094,-76.58988671,21231
1877,033,canton,944 S KENWOOD AVE,1,1,0,1,0,0,39.28128597,-76.57713053,21224
1880,031,canton,3012 DILLON ST,1,1,0,1,0,0,39.28147853,-76.57364486,21224
1880,061,canton,3025 HUDSON ST,0,1,1,0,0,1,NA,NA,21224
1882,029,canton,1008 S KENWOOD AVE,1,0,-1,0,1,0,39.28084912,-76.57717395,NA
1882,045,canton,1015 BINNEY ST,1,1,0,1,0,0,39.28069287,-76.57758906,21224
1883,008,canton,1015 S KENWOOD AVE,0,1,1,0,0,1,NA,NA,21224
1884,028,canton,2905 DILLON ST,0,1,1,0,0,1,NA,NA,21224
1886,015,canton,3108 O'DONNELL ST,1,1,0,1,0,0,39.28054101,-76.57219925,21224
1891,042,canton,1124 S POTOMAC ST,1,1,0,1,0,0,39.27956544,-76.5741944,21224
1919,022,riverside,1131 RIVERSIDE AVE,1,1,0,1,0,0,39.27660914,-76.6083607,21230
1924C,048,riverside,533 E GITTINGS ST,1,1,0,1,0,0,39.27441315,-76.60580216,21230
1931,065,riverside,529 E CLEMENT ST,1,1,0,1,0,0,39.27380525,-76.60580084,21230
1933,064,riverside,606 HYSON ST,1,1,0,1,0,0,39.27340949,-76.6048266,21230
1941,073,riverside,1649 BELT ST,1,1,0,1,0,0,39.27094366,-76.60552512,21230
2004,027,locust point,1336 TOWSON ST,1,1,0,1,0,0,39.27063268,-76.59143011,21230
2006A,020,locust point,1341 ANDRE ST,0,1,1,0,0,1,NA,NA,21230
2016,074,riverside,1401 WOODALL ST,1,0,-1,0,1,0,39.27186615,-76.59781401,NA
2100,012,millhill,2623 WILKENS AVE,0,1,1,0,0,1,NA,NA,21223
2100,023,millhill,2645 WILKENS AVE,1,1,0,1,0,0,39.27832545,-76.65701308,21223
2100,025,millhill,2649 WILKENS AVE,1,0,-1,0,1,0,39.27829563,-76.65710326,NA
2100,031,millhill,2661 WILKENS AVE,1,1,0,1,0,0,39.27820549,-76.65737621,21223
2100,033,millhill,2665 WILKENS AVE,1,1,0,1,0,0,39.2781751,-76.65746825,21223
2100,051,millhill,2695 1/2 WILKENS AVE,1,0,-1,0,1,0,39.27790449,-76.6582849,NA
2100,070,millhill,931 BRUNSWICK ST,1,1,0,1,0,0,39.27708993,-76.65784508,21223
2100,078,millhill,947 BRUNSWICK ST,0,1,1,0,0,1,NA,NA,21223
2100,085,millhill,2674 EAGLE ST,1,1,0,1,0,0,39.27728047,-76.65734069,21223
2100,086,millhill,2676 EAGLE ST,1,1,0,1,0,0,39.27726712,-76.65737899,21223
2100,089,millhill,2682 EAGLE ST,1,1,0,1,0,0,39.27722121,-76.65750381,21223
2100,090,millhill,2684 EAGLE ST,1,1,0,1,0,0,39.27720602,-76.65754516,21223
2100,091,millhill,2686 EAGLE ST,1,1,0,1,0,0,39.27719086,-76.65758538,21223
2100,092,millhill,2688 EAGLE ST,1,1,0,1,0,0,39.27717578,-76.65762545,21223
2100,094,millhill,2673 EAGLE ST,1,1,0,1,0,0,39.27696634,-76.65716021,21223
2100,095,millhill,2675 EAGLE ST,1,1,0,1,0,0,39.27695336,-76.65720204,21223
2100,096,millhill,2677 EAGLE ST,1,1,0,1,0,0,39.27693867,-76.65724615,21223
2100,097,millhill,2679 EAGLE ST,1,0,-1,0,1,0,39.27692469,-76.65728797,NA
2100,098,millhill,2681 EAGLE ST,1,1,0,1,0,0,39.27691095,-76.65732915,21223
2100,100,millhill,2685 EAGLE ST,1,1,0,1,0,0,39.27688249,-76.65741445,21223
2100,101,millhill,2687 EAGLE ST,1,1,0,1,0,0,39.276868,-76.65745785,21223
2100,116,millhill,2620 COLE ST,1,1,0,1,0,0,39.27820907,-76.65650574,21223
2100,118,millhill,2624 COLE ST,1,1,0,1,0,0,39.27817036,-76.65662178,21223
2107A,001B,millhill,2707 WILKENS AVE,0,1,1,0,0,1,NA,NA,21223
2107A,002,millhill,2717 WILKENS AVE,1,1,0,1,0,0,39.27765142,-76.65902088,21223
2107A,002I,millhill,2735 WILKENS AVE,0,1,1,0,0,1,NA,NA,21223
2108,002,wilhelm park,2819 WILKENS AVE,1,1,0,1,0,0,39.27611206,-76.66348367,21223
2108A,046,wilhelm park,933 WILMINGTON AVE,1,1,0,1,0,0,39.27434533,-76.66554048,21223
2108B,026,wilhelm park,912 WILMINGTON AVE,1,0,-1,0,1,0,39.27459638,-76.66670648,NA
2109,003,millhill,2568 WILKENS AVE,1,1,0,1,0,0,39.27921339,-76.65592954,21223
2109,006,millhill,2562 WILKENS AVE,1,0,-1,0,1,0,39.27925676,-76.6558002,NA
2109,008,millhill,2558 WILKENS AVE,1,1,0,1,0,0,39.27928557,-76.65571422,21223
2109,025,millhill,2524 WILKENS AVE,1,1,0,1,0,0,39.27954271,-76.65496793,21223
2109,032,millhill,2510 WILKENS AVE,1,1,0,1,0,0,39.2796459,-76.65466033,21223
2109,044,millhill,2416 WILKENS AVE,1,1,0,1,0,0,39.27982246,-76.65410721,21223
2109,047,millhill,2410 WILKENS AVE,1,1,0,1,0,0,39.27986407,-76.65398197,21223
2109,048,millhill,2408 WILKENS AVE,1,1,0,1,0,0,39.27987796,-76.65394014,21223
2109,052,millhill,2400 WILKENS AVE,0,1,1,0,0,1,NA,NA,21223
2109,053,millhill,534 S CATHERINE ST,1,1,0,1,0,0,39.28003996,-76.65395692,21223
2109,055,millhill,530 S CATHERINE ST,1,1,0,1,0,0,39.28010455,-76.65399509,21223
2109,056,millhill,528 S CATHERINE ST,0,1,1,0,0,1,NA,NA,21223
2109,057,millhill,526 S CATHERINE ST,1,1,0,1,0,0,39.28017137,-76.65403193,21223
2109,058,millhill,524 S CATHERINE ST,1,1,0,1,0,0,39.28020583,-76.65404995,21223
2109,060,millhill,2403 CHRISTIAN ST,0,1,1,0,0,1,NA,NA,21223
2109,066A,millhill,2417 CHRISTIAN ST,1,1,0,1,0,0,39.27999302,-76.65450803,21223
2109,068,millhill,2421 CHRISTIAN ST,1,1,0,1,0,0,39.27993471,-76.65457615,21223
2109,070,millhill,2425 CHRISTIAN ST,1,1,0,1,0,0,39.27990555,-76.65466292,21223
2109,081,millhill,2513 CHRISTIAN ST,1,1,0,1,0,0,39.2797446,-76.65514175,21223
2109,087,millhill,2525 CHRISTIAN ST,1,1,0,1,0,0,39.27965679,-76.65540286,21223
2109,089,millhill,2529 CHRISTIAN ST,1,1,0,1,0,0,39.2796275,-76.65549003,21223
2110,002,millhill,505 MILLINGTON AVE,1,1,0,1,0,0,39.2797268,-76.65609937,21223
2110,003,millhill,503 MILLINGTON AVE,1,1,0,1,0,0,39.27975924,-76.65611508,21223
2110,008,millhill,2543 ASHTON ST,1,1,0,1,0,0,39.27999519,-76.65612316,21223
2110,010,millhill,2539 ASHTON ST,1,1,0,1,0,0,39.28002707,-76.65602625,21223
2110,013,millhill,2533 ASHTON ST,1,1,0,1,0,0,39.28007189,-76.65589003,21223
2110,016,millhill,2527 ASHTON ST,0,1,1,0,0,1,NA,NA,21223
2110,018,millhill,2523 ASHTON ST,1,1,0,1,0,0,39.28008546,-76.655555089999993,21223
2110,020,millhill,2509 ASHTON ST,1,1,0,1,0,0,39.28016847,-76.65530367,21223
2110,021,millhill,2507 ASHTON ST,1,1,0,1,0,0,39.2801878,-76.65524516,21223
2110,043,millhill,2416 CHRISTIAN ST,1,1,0,1,0,0,39.28030508,-76.65448893,21223
2110,044,millhill,2418 CHRISTIAN ST,1,1,0,1,0,0,39.28029016,-76.65453406,21223
2110,049,millhill,2428 CHRISTIAN ST,1,1,0,1,0,0,39.28021495,-76.65476152,21223
2113,017,gwynns falls,3121 STRICKLAND ST,1,1,0,1,0,0,39.27729813,-76.66887998,21229
2113,019,gwynns falls,3111 STRICKLAND ST,1,1,0,1,0,0,39.27729992,-76.66861756,21229
2113,060,gwynns falls,3116 WILKENS AVE,1,1,0,1,0,0,39.27562477,-76.66680982,21223
2113,061,gwynns falls,3114 WILKENS AVE,1,1,0,1,0,0,39.27563873,-76.66676272,21223
2113,062E,gwynns falls,3102 WILKENS AVE,1,1,0,1,0,0,39.27568576,-76.66646584,21223
2113,062F,gwynns falls,3100 WILKENS AVE,1,1,0,1,0,0,39.2756931,-76.66641801,21223
2123A,021,gwynns falls,3116 STAFFORD ST,1,1,0,1,0,0,39.27954037,-76.66876538,21229
2123B,007,gwynns falls,3033 FREDERICK AVE,1,1,0,1,0,0,39.27996367,-76.66759461,21223
2123B,008,gwynns falls,3031 FREDERICK AVE,1,1,0,1,0,0,39.2799546,-76.6675494,21223
2123B,009,gwynns falls,3029 FREDERICK AVE,1,1,0,1,0,0,39.27994688,-76.66750241,21223
2123B,012,gwynns falls,3023 FREDERICK AVE,1,1,0,1,0,0,39.27992183,-76.66736398,21223
2123B,050,gwynns falls,3063 STRICKLAND ST,1,1,0,1,0,0,39.27746215,-76.66812211,21223
2123B,051,gwynns falls,3065 STRICKLAND ST,1,1,0,1,0,0,39.27746245,-76.66817549,21223
2123B,057,gwynns falls,523 WELLESLEY ST,1,1,0,1,0,0,39.2784662,-76.66797218,21229
2123B,098,gwynns falls,3040 STRICKLAND ST,1,1,0,1,0,0,39.27779785,-76.66805958,21223
2127,004,gwynns falls,3113 STAFFORD ST,1,1,0,1,0,0,39.27894368,-76.6686602,21229
2127,005,gwynns falls,3119 STAFFORD ST,0,1,1,0,0,1,NA,NA,21229
2127,029,gwynns falls,501 S CATON AVE,1,1,0,1,0,0,39.27871665,-76.67124642,21229
2127,036,gwynns falls,527 S CATON AVE,1,1,0,1,0,0,39.27821808,-76.67114713,21229
2127,042,gwynns falls,3220 STRICKLAND ST,1,1,0,1,0,0,39.27795398,-76.67046429,21229
2127,044,gwynns falls,3210 STRICKLAND ST,1,1,0,1,0,0,39.27795677,-76.67019758,21229
2127,047,gwynns falls,3156 STRICKLAND ST,1,1,0,1,0,0,39.27787704,-76.66992123,21229
2127,047A,gwynns falls,3154 STRICKLAND ST,1,1,0,1,0,0,39.27787339,-76.66986966,21229
2131B,008,gwynns falls,2941 FREDERICK AVE,1,1,0,1,0,0,39.27967394,-76.66552426,21223
2131B,017,gwynns falls,2913 FREDERICK AVE,1,1,0,1,0,0,39.27937802,-76.66463591,21223
2131B,018,gwynns falls,2911 FREDERICK AVE,1,1,0,1,0,0,39.27941328,-76.66453357,21223
2131B,021,gwynns falls,2905 FREDERICK AVE,1,1,0,1,0,0,39.27933611,-76.66435089,21223
2131B,024E,gwynns falls,509 S LONGWOOD ST,1,1,0,1,0,0,39.27874464,-76.66624634,21223
2131B,024N,gwynns falls,527 S LONGWOOD ST,1,1,0,1,0,0,39.27837327,-76.66624968,21223
2131B,024S,gwynns falls,537 S LONGWOOD ST,1,1,0,1,0,0,39.27816737,-76.66625113,21223
2131B,024W,gwynns falls,545 S LONGWOOD ST,1,1,0,1,0,0,39.27800207,-76.66624978,21223
2131B,024Y,gwynns falls,549 S LONGWOOD ST,1,1,0,1,0,0,39.27792021,-76.66624914,21223
2131B,107,gwynns falls,2904 STRICKLAND ST,1,0,-1,0,1,0,39.27744293,-76.66481729,NA
2131B,157,gwynns falls,2911 STAFFORD ST,1,1,0,1,0,0,39.27856404,-76.664735,21223
2132,002,gwynns falls,2837 FREDERICK AVE,1,1,0,1,0,0,39.27931024,-76.66401109,21223
2132,003,gwynns falls,2835 FREDERICK AVE,1,1,0,1,0,0,39.27930231,-76.66393939,21223
2132,005,gwynns falls,2831 FREDERICK AVE,1,1,0,1,0,0,39.27929184,-76.6638126,21223
2132,009,gwynns falls,2819 FREDERICK AVE,1,1,0,1,0,0,39.27949903,-76.66317402,21223
2132,013,gwynns falls,2807 FREDERICK AVE,1,1,0,1,0,0,39.27940479,-76.66279691,21223
2132,015,gwynns falls,2803 FREDERICK AVE,1,1,0,1,0,0,39.27941632,-76.66265058,21223
2132,016,gwynns falls,2801 FREDERICK AVE,0,1,1,0,0,1,NA,NA,21223
2132,029,gwynns falls,405 FONTHILL AVE,1,1,0,1,0,0,39.27926251,-76.66307272,21223
2134,042,gwynns falls,2804 WILKENS AVE,0,1,1,0,0,1,NA,NA,21223
2134,043,gwynns falls,2804 WILKENS AVE,1,0,-1,0,1,0,39.27671336,-76.6636223,NA
2136,009,millhill,2654 WILKENS AVE,1,1,0,1,0,0,39.27860654,-76.65777337,21223
2136,014,millhill,2664 WILKENS AVE,0,1,1,0,0,1,NA,NA,21223
2136,026,millhill,2688 WILKENS AVE,1,0,-1,0,1,0,39.27835992,-76.6584868,NA
2136,028,millhill,2692 WILKENS AVE,1,1,0,1,0,0,39.27833182,-76.65857154,21223
2136,031,millhill,531 BRUNSWICK ST,1,1,0,1,0,0,39.27845879,-76.65865268,21223
2136,033,millhill,527 BRUNSWICK ST,0,1,1,0,0,1,NA,NA,21223
2136,038,millhill,2695 SAINT BENEDICT ST,1,1,0,1,0,0,39.27860681,-76.65844782,21223
2136,047,millhill,2677 SAINT BENEDICT ST,1,1,0,1,0,0,39.27873091,-76.65807388,21223
2136,054,millhill,2663 SAINT BENEDICT ST,1,1,0,1,0,0,39.27886565,-76.65780149,21223
2137,016,millhill,2732 WILKENS AVE,1,1,0,1,0,0,39.27798357,-76.65960916,21223
2137,023,millhill,2718 WILKENS AVE,1,1,0,1,0,0,39.27808303,-76.65931322,21223
2137,032,millhill,2700 WILKENS AVE,1,1,0,1,0,0,39.27821379,-76.65892399,21223
2137,035,millhill,540 BRUNSWICK ST,1,1,0,1,0,0,39.27838143,-76.65912275,21223
2137,039,millhill,532 BRUNSWICK ST,1,1,0,1,0,0,39.27851589,-76.65919727,21223
2137,043,millhill,524 BRUNSWICK ST,1,1,0,1,0,0,39.27865066,-76.65927193,21223
2137,044,millhill,522 BRUNSWICK ST,1,1,0,1,0,0,39.27868193,-76.65928922,21223
2137,052,millhill,506 BRUNSWICK ST,1,1,0,1,0,0,39.27894412,-76.65943449,21223
2137,053,millhill,504 BRUNSWICK ST,1,1,0,1,0,0,39.27897656,-76.65945247,21223
2137,062,millhill,486 BRUNSWICK ST,1,1,0,1,0,0,39.27927975,-76.65959024,21223
2137,063,millhill,482 BRUNSWICK ST,1,1,0,1,0,0,39.2793563,-76.65959033,21223
2138,003,millhill,2684 SAINT BENEDICT ST,0,1,1,0,0,1,NA,NA,21223
2138,007,millhill,2692 SAINT BENEDICT ST,1,1,0,1,0,0,39.27893059,-76.65856949,21223
2138,009,millhill,2696 SAINT BENEDICT ST,1,0,-1,0,1,0,39.27889934,-76.65865751,NA
2138,022,millhill,463 BRUNSWICK ST,1,1,0,1,0,0,39.27927266,-76.65906627,21223
2138,023,millhill,461 BRUNSWICK ST,1,1,0,1,0,0,39.27930559,-76.65908444,21223
2138,024,millhill,459 BRUNSWICK ST,1,1,0,1,0,0,39.27933805,-76.65910235,21223
2138,026,millhill,455 BRUNSWICK ST,1,1,0,1,0,0,39.27940532,-76.65913947,21223
2138,029,millhill,445 BRUNSWICK ST,1,1,0,1,0,0,39.27960561,-76.65928235,21223
2138,030G,millhill,504 EAST LYNNE AVE,1,1,0,1,0,0,39.27989359,-76.65876612,21223
2138,030K,millhill,512 EAST LYNNE AVE,1,1,0,1,0,0,39.27975772,-76.65871045,21223
2138,037,millhill,2692 DULANY ST,1,1,0,1,0,0,39.27945061,-76.65878091,21223
2138,039,millhill,2696 DULANY ST,1,1,0,1,0,0,39.27942164,-76.65886822,21223
2138,042,millhill,2681 DULANY ST,1,1,0,1,0,0,39.27920865,-76.65842402,21223
2138,045,millhill,2687 DULANY ST,1,1,0,1,0,0,39.27916499,-76.65855557,21223
2138,047,millhill,2691 DULANY ST,1,1,0,1,0,0,39.27913692,-76.65864013,21223
2140,001,millhill,2601 FREDERICK AVE,1,1,0,1,0,0,39.28179306,-76.65774513,21223
2140,002,millhill,2609 FREDERICK AVE,1,1,0,1,0,0,39.28157551,-76.65777321,21223
2140,010,millhill,2639 FREDERICK AVE,0,1,1,0,0,1,NA,NA,21223
2140,017,millhill,2661 FREDERICK AVE,1,1,0,1,0,0,39.28100171,-76.65897137,21223
2140,018,millhill,2663 FREDERICK AVE,1,1,0,1,0,0,39.28097493,-76.65900307,21223
2140,027,millhill,403 EAST LYNNE AVE,1,1,0,1,0,0,39.28065852,-76.65898149,21223
2140,032,millhill,413 EAST LYNNE AVE,1,1,0,1,0,0,39.2805281,-76.65884118,21223
2140,039,millhill,427 EAST LYNNE AVE,1,1,0,1,0,0,39.28034514,-76.65864607,21223
2140,042,millhill,433 EAST LYNNE AVE,1,1,0,1,0,0,39.28026786,-76.65856368,21223
2140,060,millhill,2630 LEHMAN ST,1,1,0,1,0,0,39.28095578,-76.6578644,21223
2140,062,millhill,2622 LEHMAN ST,1,1,0,1,0,0,39.28108329,-76.65758179,21223
2140,064,millhill,2618 LEHMAN ST,1,1,0,1,0,0,39.28112834,-76.65750927,21223
2140,065,millhill,2616 LEHMAN ST,1,1,0,1,0,0,39.2811502,-76.65747522,21223
2141,006,millhill,2623 LEHMAN ST,1,1,0,1,0,0,39.28045002,-76.65782215,21223
2141,009,millhill,2629 LEHMAN ST,0,1,1,0,0,1,NA,NA,21223
2141,017,millhill,2651 LEHMAN ST,1,1,0,1,0,0,39.28015055,-76.65829589,21223
2141,020,millhill,2657 LEHMAN ST,1,1,0,1,0,0,39.28008795,-76.65839448,21223
2141,027,millhill,2676 DULANY ST,1,1,0,1,0,0,39.27978462,-76.65830096,21223
2141,032,millhill,2666 DULANY ST,1,1,0,1,0,0,39.27988935,-76.65813612,21223
2141,040,millhill,2650 DULANY ST,1,1,0,1,0,0,39.28008094,-76.65783449,21223
2141,041,millhill,2648 DULANY ST,1,0,-1,0,1,0,39.28011019,-76.65778437,NA
2141,042,millhill,2646 DULANY ST,1,0,-1,0,1,0,39.28014257,-76.65773762,NA
2141,047,millhill,2636 DULANY ST,1,1,0,1,0,0,39.28029139,-76.65750626,21223
2141,048,millhill,2634 DULANY ST,1,1,0,1,0,0,39.28031329,-76.65747226,21223
2142,029,millhill,2607 DULANY ST,1,1,0,1,0,0,39.28008839,-76.65707516,21223
2142,030,millhill,2607 1/2 DULANY ST,1,1,0,1,0,0,39.28006376,-76.6571136,21223
2142,031,millhill,2609 DULANY ST,1,1,0,1,0,0,39.28004113,-76.65714897,21223
2142,034,millhill,2615 DULANY ST,1,1,0,1,0,0,39.27997203,-76.65725308,21223
2142,037,millhill,2621 DULANY ST,1,1,0,1,0,0,39.2798938,-76.6573539,21223
2142,039,millhill,2625 DULANY ST,1,1,0,1,0,0,39.27984951,-76.65742285,21223
2142,045,millhill,2637 DULANY ST,1,1,0,1,0,0,39.27971948,-76.65762602,21223
2142,049,millhill,2645 DULANY ST,1,1,0,1,0,0,39.27963335,-76.65786159,21223
2142,050,millhill,2647 DULANY ST,0,1,1,0,0,1,NA,NA,21223
2142,052,millhill,2651 DULANY ST,1,1,0,1,0,0,39.27956319,-76.65797207,21223
2145A,035,millhill,301 MILLINGTON AVE,1,1,0,1,0,0,39.28197679,-76.65742881,21223
2145B,004,millhill,423 MILLINGTON AVE,0,1,1,0,0,1,NA,NA,21223
2145B,011,millhill,401 MILLINGTON AVE,1,1,0,1,0,0,39.2812605,-76.65674438,21223
2145B,013,millhill,2530 DULANY ST,1,1,0,1,0,0,39.28104005,-76.65641016,21223
2145B,017,millhill,2510 DULANY ST,1,1,0,1,0,0,39.28144396,-76.65608377,21223
2145B,024,millhill,2511 DULANY ST,1,1,0,1,0,0,39.28100379,-76.65585115,21223
2145B,026,millhill,2515 DULANY ST,1,1,0,1,0,0,39.28095408,-76.65592824,21223
2145B,043,millhill,2500 ASHTON ST,1,1,0,1,0,0,39.28074168,-76.65551817,21223
2150,031,shipley hill,104 MCPHAIL ST,1,1,0,1,0,0,39.28639074,-76.65313639,21223
2152,002,shipley hill,2417 W BALTIMORE ST,1,1,0,1,0,0,39.28752362,-76.65498281,21223
2152,006,shipley hill,2330 HOLLINS ST,1,1,0,1,0,0,39.28705666,-76.65448262,21223
2152,013C,shipley hill,40 S CALVERTON ROAD,1,1,0,1,0,0,39.28699432,-76.6526627,21223
2152,014,shipley hill,25 S WARWICK AVE,1,1,0,1,0,0,39.28717554,-76.65479634,21223
2153,003,penrose/fayette,5 N WHEELER AVE,1,1,0,1,0,0,39.28825724,-76.6541529,21223
2153,005,penrose/fayette,9 N WHEELER AVE,0,1,1,0,0,1,NA,NA,21223
2153,012,penrose/fayette,23 N WHEELER AVE,1,1,0,1,0,0,39.28860293,-76.65417089,21223
2153,013,penrose/fayette,25 N WHEELER AVE,1,1,0,1,0,0,39.28864076,-76.65417286,21223
2153,014,penrose/fayette,27 N WHEELER AVE,1,1,0,1,0,0,39.28867786,-76.65417478,21223
2153,015,penrose/fayette,29 N WHEELER AVE,1,1,0,1,0,0,39.2887151,-76.65417673,21223
2153,019,penrose/fayette,37 N WHEELER AVE,0,1,1,0,0,1,NA,NA,21223
2153,021,penrose/fayette,41 N WHEELER AVE,1,1,0,1,0,0,39.28893674,-76.65418829,21223
2153,022,penrose/fayette,43 N WHEELER AVE,1,1,0,1,0,0,39.28897225,-76.65419015,21223
2153,023,penrose/fayette,45 N WHEELER AVE,1,1,0,1,0,0,39.28900912,-76.65419204,21223
2153,024,penrose/fayette,47 N WHEELER AVE,1,1,0,1,0,0,39.28904505,-76.65419391,21223
2153,053,penrose/fayette,54 GORMAN AVE,1,1,0,1,0,0,39.28894169,-76.65390476,21223
2153,056,penrose/fayette,60 GORMAN AVE,1,1,0,1,0,0,39.28905413,-76.65391111,21223
2153,057,penrose/fayette,62 GORMAN AVE,1,1,0,1,0,0,39.28909179,-76.65391325,21223
2153,058,penrose/fayette,64 GORMAN AVE,1,1,0,1,0,0,39.28912863,-76.65391503,21223
2153,059,penrose/fayette,51 GORMAN AVE,1,1,0,1,0,0,39.28914288,-76.65346304,21223
2153,062,penrose/fayette,45 GORMAN AVE,1,1,0,1,0,0,39.2890324,-76.65345738,21223
2153,065,penrose/fayette,39 GORMAN AVE,1,1,0,1,0,0,39.28892106,-76.65345121,21223
2153,066,penrose/fayette,37 GORMAN AVE,1,1,0,1,0,0,39.28888385,-76.65344916,21223
2153,070,penrose/fayette,29 GORMAN AVE,1,1,0,1,0,0,39.28873549,-76.65344092,NA
2153,071,penrose/fayette,27 GORMAN AVE,1,1,0,1,0,0,39.28869858,-76.65343887,21223
